IKr	t
0.183029374615	843.0
0.19446497033	843.1
0.178142117472	843.2
0.172357896044	843.3
0.177514188901	843.4
0.192934449615	843.5
0.183180999615	843.6
0.183338831758	843.7
0.191258391758	843.8
0.183014024615	843.9
0.176457681758	844.0
0.166395496044	844.1
0.178454053187	844.2
0.182228031758	844.3
0.18605948533	844.4
0.185793417472	844.5
0.165818696044	844.6
0.178146974615	844.7
0.184840653187	844.8
0.18955918533	844.9
0.187748281758	845.0
0.195697242472	845.1
0.196899406758	845.2
0.197782428187	845.3
0.203601242472	845.4
0.190661453187	845.5
0.18322231033	845.6
0.179851031758	845.7
0.186694053187	845.8
0.194912356758	845.9
0.19247363533	846.0
0.192475799615	846.1
0.198577624615	846.2
0.194448303187	846.3
0.188803003187	846.4
0.179954399615	846.5
0.18972693533	846.6
0.190811574615	846.7
0.202425703187	846.8
0.18533918533	846.9
0.174345849615	847.0
0.17143901033	847.1
0.182111996044	847.2
0.186074338901	847.3
0.180119581758	847.4
0.188337678187	847.5
0.18466468533	847.6
0.192002506044	847.7
0.181042406758	847.8
0.179679899615	847.9
0.177241981758	848.0
0.169147831758	848.1
0.178748646044	848.2
0.180570846044	848.3
0.18363066033	848.4
0.179061499615	848.5
0.182132206758	848.6
0.185642206758	848.7
0.188540503187	848.8
0.188062006758	848.9
0.187577246044	849.0
0.185589388901	849.1
0.190778708187	849.2
0.178418978187	849.3
0.175540392472	849.4
0.186534317472	849.5
0.181967038901	849.6
0.185473942472	849.7
0.185173599615	849.8
0.190203553187	849.9
0.186840806758	850.0
0.184855142472	850.1
0.186374192472	850.2
0.187141649615	850.3
0.189111878187	850.4
0.182406892472	850.5
0.179968271044	850.6
0.179371231758	850.7
0.179817049615	850.8
0.185463049615	850.9
0.183471331758	851.0
0.190189878187	851.1
0.18972871033	851.2
0.196139688901	851.3
0.193707992472	851.4
0.194013892472	851.5
0.186997463901	851.6
0.180279806758	851.7
0.190339899615	851.8
0.191111428187	851.9
0.184554974615	852.0
0.19157328533	852.1
0.196147817472	852.2
0.204083106758	852.3
0.201013188901	852.4
0.19447248533	852.5
0.194960499615	852.6
0.192174078187	852.7
0.199627558901	852.8
0.191553978187	852.9
0.190677999615	853.0
0.192797842472	853.1
0.197660546044	853.2
0.196582742472	853.3
0.195712003187	853.4
0.196612556758	853.5
0.200096796044	853.6
0.211856782472	853.7
0.210796317472	853.8
0.202855771044	853.9
0.208355706758	854.0
0.196743956758	854.1
0.196746864615	854.2
0.189270024615	854.3
0.176918146044	854.4
0.19491096033	854.5
0.200264349615	854.6
0.20133878533	854.7
0.203475974615	854.8
0.194157481758	854.9
0.190028549615	855.0
0.18822333533	855.1
0.178919196044	855.2
0.177805813901	855.3
0.187728756758	855.4
0.195836078187	855.5
0.206079692472	855.6
0.201962156758	855.7
0.200128088901	855.8
0.203156124615	855.9
0.190175031758	856.0
0.194914246044	856.1
0.199964596044	856.2
0.201967903187	856.3
0.204530413901	856.4
0.20602698533	856.5
0.207095374615	856.6
0.19248146033	856.7
0.194950896044	856.8
0.206864088901	856.9
0.208987103187	857.0
0.208041103187	857.1
0.194461492472	857.2
0.207423553187	857.3
0.200561324615	857.4
0.20545866533	857.5
0.201948196044	857.6
0.197653692472	857.7
0.194594667472	857.8
0.190639856758	857.9
0.205440353187	858.0
0.203462399615	858.1
0.206837431758	858.2
0.195559303187	858.3
0.203958642472	858.4
0.20272656033	858.5
0.198603692472	858.6
0.193245649615	858.7
0.184838688901	858.8
0.18562208533	858.9
0.190044017472	859.0
0.194294331758	859.1
0.187111031758	859.2
0.189099588901	859.3
0.18971503533	859.4
0.196423288901	859.5
0.19476966033	859.6
0.190508053187	859.7
0.188066653187	859.8
0.196770499615	859.9
0.20395231033	860.0
0.197221281758	860.1
0.189579381758	860.2
0.177525781758	860.3
0.175678531758	860.4
0.18270773533	860.5
0.184684699615	860.6
0.188213017472	860.7
0.178453853187	860.8
0.17311713533	860.9
0.17069018533	861.0
0.18106628533	861.1
0.192368896044	861.2
0.186405696044	861.3
0.186100996044	861.4
0.180888817472	861.5
0.175375303187	861.6
0.181163899615	861.7
0.180391196044	861.8
0.182077021044	861.9
0.17537163533	862.0
0.180738296044	862.1
0.174340888901	862.2
0.179370542472	862.3
0.177826124615	862.4
0.18302096033	862.5
0.173115846044	862.6
0.183792963901	862.7
0.181048742472	862.8
0.178405003187	862.9
0.172929646044	863.0
0.184556953187	863.1
0.180291688901	863.2
0.190649171044	863.3
0.192938071044	863.4
0.190371806758	863.5
0.179537703187	863.6
0.182681974615	863.7
0.18496908533	863.8
0.186369146044	863.9
0.187614499615	864.0
0.190360789615	864.1
0.183480738901	864.2
0.179652238187	864.3
0.18868093533	864.4
0.191288896044	864.5
0.18438226033	864.6
0.190310674615	864.7
0.173532221044	864.8
0.189899931758	864.9
0.19981268533	865.0
0.19751640033	865.1
0.19278606033	865.2
0.193535888901	865.3
0.196156061758	865.4
0.196313503187	865.5
0.19569506033	865.6
0.194152606758	865.7
0.201008441758	865.8
0.199651271044	865.9
0.200877228187	866.0
0.185922338901	866.1
0.18300143533	866.2
0.174331888901	866.3
0.181658653187	866.4
0.178751528187	866.5
0.189426392472	866.6
0.203904546044	866.7
0.202701488901	866.8
0.20545363533	866.9
0.193263281758	867.0
0.196924088901	867.1
0.194153454615	867.2
0.193088881758	867.3
0.179189206758	867.4
0.176446088901	867.5
0.182395292472	867.6
0.192655646044	867.7
0.195707646044	867.8
0.19217576033	867.9
0.197796188901	868.0
0.197172628187	868.1
0.185132978187	868.2
0.184383856758	868.3
0.18121928533	868.4
0.183971031758	868.5
0.189163088901	868.6
0.182283028187	868.7
0.182878853187	868.8
0.188057649615	868.9
0.192310242472	869.0
0.196140492472	869.1
0.199499796044	869.2
0.194306499615	869.3
0.190648081758	869.4
0.18010213533	869.5
0.179628196044	869.6
0.18558771033	869.7
0.19811463033	869.8
0.201170276044	869.9
0.197512403187	870.0
0.20805991033	870.1
0.197539353187	870.2
0.203018274615	870.3
0.200719771044	870.4
0.194621317472	870.5
0.208049217472	870.6
0.192615442472	870.7
0.203011249615	870.8
0.209880117472	870.9
0.201796599615	871.0
0.204395746044	871.1
0.198613296044	871.2
0.203806142472	871.3
0.202724181758	871.4
0.206100888901	871.5
0.203020353187	871.6
0.200426453187	871.7
0.201317499615	871.8
0.203128474615	871.9
0.213051821044	872.0
0.21411378533	872.1
0.208955513901	872.2
0.213396523187	872.3
0.209279231758	872.4
0.202097428187	872.5
0.200290206758	872.6
0.196467681758	872.7
0.198883124615	872.8
0.195840928187	872.9
0.195344296044	873.0
0.209860892472	873.1
0.212785463901	873.2
0.213097888901	873.3
0.207757588901	873.4
0.19859913533	873.5
0.201797588901	873.6
0.20240678533	873.7
0.217487352472	873.8
0.207241538901	873.9
0.205303606758	874.0
0.198301446044	874.1
0.203928128187	874.2
0.201477999615	874.3
0.211410688901	874.4
0.198151038901	874.5
0.189297556758	874.6
0.190341892472	874.7
0.194588031758	874.8
0.18971188533	874.9
0.188058538901	875.0
0.188993346044	875.1
0.187304353187	875.2
0.18482898533	875.3
0.174772046044	875.4
0.176941928187	875.5
0.177257131758	875.6
0.183777306758	875.7
0.189556199615	875.8
0.18971266033	875.9
0.187428131758	876.0
0.190972388901	876.1
0.191277788901	876.2
0.181191149615	876.3
0.172636046044	876.4
0.183775446044	876.5
0.191569128187	876.6
0.199812096044	876.7
0.202273906758	876.8
0.200111746044	876.9
0.202835256758	877.0
0.193235646044	877.1
0.200418838187	877.2
0.19309731033	877.3
0.192327671044	877.4
0.18760608533	877.5
0.190957138901	877.6
0.185152103187	877.7
0.185319563901	877.8
0.181364146044	877.9
0.189891817472	878.0
0.189563642472	878.1
0.193980799615	878.2
0.20513357033	878.3
0.191715778187	878.4
0.185480992472	878.5
0.183207042472	878.6
0.188072499615	878.7
0.184552696044	878.8
0.183801588901	878.9
0.191411771044	879.0
0.188807378187	879.1
0.184988506758	879.2
0.186053942472	879.3
0.186526992472	879.4
0.194318406044	879.5
0.191893046044	879.6
0.193561442472	879.7
0.197043692472	879.8
0.200093903187	879.9
0.192000967472	880.0
0.191539699615	880.1
0.188489288901	880.2
0.203158892472	880.3
0.195536668187	880.4
0.204529324615	880.5
0.19248868533	880.6
0.198600799615	880.7
0.193722156758	880.8
0.194947428187	880.9
0.189005242472	881.0
0.183960538901	881.1
0.187769192472	881.2
0.191121046044	881.3
0.196928649615	881.4
0.194477746044	881.5
0.190654017472	881.6
0.187145706758	881.7
0.18194473533	881.8
0.182858442472	881.9
0.190959317472	882.0
0.203922621758	882.1
0.195980249615	882.2
0.193370399615	882.3
0.192160892472	882.4
0.19293123533	882.5
0.19098428533	882.6
0.18427098533	882.7
0.17601661033	882.8
0.181939588901	882.9
0.184687278187	883.0
0.184715799615	883.1
0.185749513901	883.2
0.185277249615	883.3
0.186375481758	883.4
0.184433588901	883.5
0.173741296044	883.6
0.178433156758	883.7
0.171884238901	883.8
0.177540631758	883.9
0.184521788901	884.0
0.178575246044	884.1
0.168367603187	884.2
0.177831171044	884.3
0.180900599615	884.4
0.190688709615	884.5
0.185937982472	884.6
0.176003738901	884.7
0.190644169615	884.8
0.173240699615	884.9
0.182379642472	885.0
0.187129449615	885.1
0.194490028187	885.2
0.190672753187	885.3
0.188965024615	885.4
0.184236603187	885.5
0.182121613901	885.6
0.174195038901	885.7
0.180285153187	885.8
0.190488506044	885.9
0.18618998533	886.0
0.193677678187	886.1
0.19233628533	886.2
0.189449656758	886.3
0.18930411033	886.4
0.188973638901	886.5
0.18728563533	886.6
0.186678203187	886.7
0.192180517472	886.8
0.182586938901	886.9
0.180002642472	887.0
0.192779406758	887.1
0.188783096044	887.2
0.188804699615	887.3
0.195076988901	887.4
0.177374171044	887.5
0.173421031758	887.6
0.180906246044	887.7
0.185478499615	887.8
0.187588456758	887.9
0.183484106758	888.0
0.186841496044	888.1
0.191254224615	888.2
0.189895474615	888.3
0.194790081758	888.4
0.191718946044	888.5
0.188961653187	888.6
0.183321699615	888.7
0.195846588901	888.8
0.192172892472	888.9
0.194158571044	889.0
0.19096267533	889.1
0.185307381758	889.2
0.192475024615	889.3
0.192631381758	889.4
0.195986992472	889.5
0.203147699615	889.6
0.198733892472	889.7
0.196301606758	889.8
0.189450456758	889.9
0.201657326758	890.0
0.188082503187	890.1
0.183479659615	890.2
0.188179531758	890.3
0.19580368533	890.4
0.204344128187	890.5
0.201153388901	890.6
0.200544078187	890.7
0.195233306758	890.8
0.189154674615	890.9
0.193554906758	891.0
0.186102574615	891.1
0.188701531758	891.2
0.189316388901	891.3
0.190831496044	891.4
0.193124253187	891.5
0.191146788901	891.6
0.193697903187	891.7
0.188968792472	891.8
0.18652293533	891.9
0.193383288901	892.0
0.19657798533	892.1
0.19767708533	892.2
0.198301046044	892.3
0.197185699615	892.4
0.201444628187	892.5
0.186056992472	892.6
0.186858249615	892.7
0.188234803187	892.8
0.184243738901	892.9
0.19171093533	893.0
0.200112838901	893.1
0.199516599615	893.2
0.194438999615	893.3
0.193518642472	893.4
0.181805306758	893.5
0.19083258533	893.6
0.190070074615	893.7
0.194141442472	893.8
0.194906206758	893.9
0.19523498533	894.0
0.19309126033	894.1
0.186355067472	894.2
0.184838988901	894.3
0.188832031758	894.4
0.187928528187	894.5
0.191280381758	894.6
0.198893917472	894.7
0.188953342472	894.8
0.202245771044	894.9
0.206674728187	895.0
0.201925992472	895.1
0.20099871033	895.2
0.194307803187	895.3
0.189743174615	895.4
0.19035308533	895.5
0.19630973533	895.6
0.197534992472	895.7
0.191588149615	895.8
0.201333738901	895.9
0.193700271044	896.0
0.189706321044	896.1
0.193051338901	896.2
0.197648746044	896.3
0.192030096044	896.4
0.191902167472	896.5
0.187463896044	896.6
0.185313617472	896.7
0.188820549615	896.8
0.188368599615	896.9
0.198744919615	897.0
0.200135328187	897.1
0.199373403187	897.2
0.201007242472	897.3
0.191527403187	897.4
0.198861221044	897.5
0.193988942472	897.6
0.187900881758	897.7
0.192194996044	897.8
0.202431167472	897.9
0.201185096044	898.0
0.198282428187	898.1
0.196430631758	898.2
0.198556821044	898.3
0.202705349615	898.4
0.205486031758	898.5
0.207630646044	898.6
0.205769646044	898.7
0.201328488901	898.8
0.200856313901	898.9
0.199626589615	899.0
0.190330699615	899.1
0.196452128187	899.2
0.191574674615	899.3
0.194148753187	899.4
0.210033217472	899.5
0.21263008533	899.6
0.213534592472	899.7
0.209266649615	899.8
0.193413099615	899.9
0.196000763901	900.0
0.197975349615	900.1
0.196602449615	900.2
0.193855149615	900.3
0.201037942472	900.4
0.202093071044	900.5
0.206218517472	900.6
0.210168488901	900.7
0.200688149615	900.8
0.19534528533	900.9
0.191382702472	901.0
0.187580038901	901.1
0.193083431758	901.2
0.193552642472	901.3
0.19647006033	901.4
0.204543299615	901.5
0.199680006758	901.6
0.197389028187	901.7
0.199824681758	901.8
0.199659196044	901.9
0.201802838901	902.0
0.192789428187	902.1
0.191706578187	902.2
0.19126056033	902.3
0.193855149615	902.4
0.196759796044	902.5
0.21047893533	902.6
0.203613406758	902.7
0.195244013901	902.8
0.195538006758	902.9
0.186227038901	903.0
0.189733271044	903.1
0.204215302472	903.2
0.197670349615	903.3
0.19754421033	903.4
0.197949388901	903.5
0.21032132533	903.6
0.199365792472	903.7
0.202425803187	903.8
0.199036324615	903.9
0.197498831758	904.0
0.190480231758	904.1
0.190818699615	904.2
0.197525963901	904.3
0.203580528187	904.4
0.194274303187	904.5
0.191126092472	904.6
0.193729996044	904.7
0.193421728187	904.8
0.194928996044	904.9
0.196587788901	905.0
0.200404853187	905.1
0.20088108533	905.2
0.217189749615	905.3
0.21015441033	905.4
0.213368031758	905.5
0.19859188533	905.6
0.188081228187	905.7
0.178793253187	905.8
0.179836381758	905.9
0.18332596033	906.0
0.199333709615	906.1
0.191875017472	906.2
0.193399528187	906.3
0.201459188901	906.4
0.196570342472	906.5
0.200104813901	906.6
0.199807838901	906.7
0.196598681758	906.8
0.186843874615	906.9
0.195406603187	907.0
0.197381003187	907.1
0.206384003187	907.2
0.209727517472	907.3
0.200274453187	907.4
0.200870981758	907.5
0.197038249615	907.6
0.201302031758	907.7
0.20602668533	907.8
0.199781178187	907.9
0.206367749615	908.0
0.202105453187	908.1
0.196322103187	908.2
0.199212388901	908.3
0.195092788901	908.4
0.193542324615	908.5
0.19734108533	908.6
0.194001113901	908.7
0.192799946044	908.8
0.180612842472	908.9
0.184890488901	909.0
0.187621149615	909.1
0.20070874033	909.2
0.198401142472	909.3
0.185890531758	909.4
0.18696823533	909.5
0.191548231758	909.6
0.185618128187	909.7
0.194321164615	909.8
0.186832981758	909.9
0.186528281758	910.0
0.19844018533	910.1
0.195538506758	910.2
0.203163779615	910.3
0.208208753187	910.4
0.19646381033	910.5
0.19232816033	910.6
0.203163049615	910.7
0.190194038901	910.8
0.193708296044	910.9
0.190496571044	911.0
0.194779114615	911.1
0.196766931758	911.2
0.190621721044	911.3
0.192914678187	911.4
0.202823254615	911.5
0.200240067472	911.6
0.211546152472	911.7
0.210334546044	911.8
0.212192206758	911.9
0.203323388901	912.0
0.191430888901	912.1
0.191717271044	912.2
0.192783881758	912.3
0.19186343533	912.4
0.189115146044	912.5
0.196316856758	912.6
0.20820508533	912.7
0.204073803187	912.8
0.210936231758	912.9
0.211104299615	913.0
0.205464631758	913.1
0.206211391758	913.2
0.195377392472	913.3
0.193847406758	913.4
0.204552998901	913.5
0.201777753187	913.6
0.196264253187	913.7
0.181965056758	913.8
0.190084153187	913.9
0.192040888901	914.0
0.205133388901	914.1
0.211232031758	914.2
0.205301728187	914.3
0.200104713901	914.4
0.195053056758	914.5
0.19247363533	914.6
0.188832331758	914.7
0.189772599615	914.8
0.19539453533	914.9
0.197964456758	915.0
0.193398438901	915.1
0.190175331758	915.2
0.193367631758	915.3
0.203604532472	915.4
0.192338463901	915.5
0.192635838901	915.6
0.201181428187	915.7
0.20207128533	915.8
0.197195103187	915.9
0.195109442472	916.0
0.197709896044	916.1
0.19492433533	916.2
0.190472388901	916.3
0.19245858533	916.4
0.192482938901	916.5
0.183328168901	916.6
0.191735688901	916.7
0.197832253187	916.8
0.203777217472	916.9
0.196587688901	917.0
0.193558274615	917.1
0.189584038901	917.2
0.188200931758	917.3
0.192019399615	917.4
0.196923903187	917.5
0.20165191033	917.6
0.211415331758	917.7
0.214311281758	917.8
0.21429373533	917.9
0.208027431758	918.0
0.204369588901	918.1
0.204079638901	918.2
0.200136703187	918.3
0.197370596044	918.4
0.198580603187	918.5
0.20115121033	918.6
0.20131163533	918.7
0.198109831758	918.8
0.19782938533	918.9
0.19905008533	919.0
0.204089842472	919.1
0.20531283533	919.2
0.20821979033	919.3
0.201497346044	919.4
0.196304588901	919.5
0.19829323533	919.6
0.192806686758	919.7
0.19279388533	919.8
0.193089971044	919.9
0.20344428533	920.0
0.19488778533	920.1
0.192914978187	920.2
0.200538631758	920.3
0.199933588187	920.4
0.205892506758	920.5
0.197362081758	920.6
0.199345081758	920.7
0.198150053187	920.8
0.203946716044	920.9
0.200280088901	921.0
0.205613463901	921.1
0.204851853187	921.2
0.20117836033	921.3
0.208797856758	921.4
0.19492266033	921.5
0.196291103187	921.6
0.200122942472	921.7
0.208819253187	921.8
0.217962311044	921.9
0.198728646044	922.0
0.19979258533	922.1
0.192181803187	922.2
0.192026542472	922.3
0.203795823187	922.4
0.19630378533	922.5
0.209564804615	922.6
0.202852503187	922.7
0.198131717472	922.8
0.201344531758	922.9
0.201902328187	923.0
0.193709799615	923.1
0.189614953187	923.2
0.19691418533	923.3
0.19766143533	923.4
0.19734128533	923.5
0.191429699615	923.6
0.185009806758	923.7
0.193214042472	923.8
0.18803633533	923.9
0.195710928187	924.0
0.198460096044	924.1
0.197673217472	924.2
0.201327103187	924.3
0.197835438901	924.4
0.190042728187	924.5
0.192001856758	924.6
0.186824549615	924.7
0.201486338901	924.8
0.197815224615	924.9
0.199206403187	925.0
0.193730496044	925.1
0.177083146044	925.2
0.188229056758	925.3
0.199635231758	925.4
0.194125974615	925.5
0.202076042472	925.6
0.197527153187	925.7
0.18640451033	925.8
0.190670356758	925.9
0.193539656758	926.0
0.19566413033	926.1
0.194790656758	926.2
0.195718842472	926.3
0.197207399615	926.4
0.196737503187	926.5
0.193240992472	926.6
0.20484802533	926.7
0.200272274615	926.8
0.207901674615	926.9
0.196138803187	927.0
0.201793217472	927.1
0.188978496044	927.2
0.193261488901	927.3
0.197972081758	927.4
0.183302278187	927.5
0.180401888901	927.6
0.188509599615	927.7
0.196328753187	927.8
0.209157246044	927.9
0.220120846044	928.0
0.21126451033	928.1
0.206062649615	928.2
0.19734256033	928.3
0.18727068533	928.4
0.186676724615	928.5
0.189138338901	928.6
0.191408903187	928.7
0.202072586758	928.8
0.196273756758	928.9
0.193838992472	929.0
0.19461706033	929.1
0.202258382472	929.2
0.195390281758	929.3
0.190660381758	929.4
0.183017792472	929.5
0.190794146044	929.6
0.188670617472	929.7
0.185154678187	929.8
0.191746296044	929.9
0.196792788901	930.0
0.196635931758	930.1
0.205322428901	930.2
0.196285249615	930.3
0.204366983187	930.4
0.200837906044	930.5
0.190929788901	930.6
0.190937531758	930.7
0.190333478187	930.8
0.191105881758	930.9
0.192476688901	931.0
0.194936938901	931.1
0.207428034615	931.2
0.19721898533	931.3
0.198277631758	931.4
0.191110158901	931.5
0.195832833901	931.6
0.196134346044	931.7
0.202546513901	931.8
0.198585849615	931.9
0.200899803187	932.0
0.196751381758	932.1
0.198566042472	932.2
0.192615438901	932.3
0.190209703187	932.4
0.18854298533	932.5
0.197214258187	932.6
0.19218318533	932.7
0.209405558901	932.8
0.190661642472	932.9
0.19219121033	933.0
0.196863706044	933.1
0.20909347533	933.2
0.200898628187	933.3
0.201066596044	933.4
0.198275992472	933.5
0.196897546044	933.6
0.203469218901	933.7
0.203473596044	933.8
0.208781599615	933.9
0.193067978187	934.0
0.200886631758	934.1
0.200903874615	934.2
0.206232222472	934.3
0.186381442472	934.4
0.20210196533	934.5
0.200563169615	934.6
0.197471581758	934.7
0.200253356758	934.8
0.198295699615	934.9
0.209431631758	935.0
0.203012138901	935.1
0.208357286044	935.2
0.192036046044	935.3
0.18837583533	935.4
0.191882053187	935.5
0.20053298533	935.6
0.199471521044	935.7
0.205905192472	935.8
0.207147478901	935.9
0.201649731758	936.0
0.201179649615	936.1
0.186373203187	936.2
0.189874208901	936.3
0.172657531758	936.4
0.174961496044	936.5
0.178747756758	936.6
0.185454711758	936.7
0.186214349615	936.8
0.19035288533	936.9
0.189286681758	937.0
0.187597846044	937.1
0.184848192472	937.2
0.19766946033	937.3
0.193865453187	937.4
0.183332196044	937.5
0.183937749615	937.6
0.189853374615	937.7
0.18693931033	937.8
0.194912049615	937.9
0.185938692472	938.0
0.191599042472	938.1
0.194793938901	938.2
0.196174074615	938.3
0.199817642472	938.4
0.195520388901	938.5
0.179344499615	938.6
0.195826178187	938.7
0.190186499615	938.8
0.199636306758	938.9
0.199947856758	939.0
0.200543438901	939.1
0.206344826758	939.2
0.201176178187	939.3
0.194469906758	939.4
0.194776586044	939.5
0.183782871044	939.6
0.191726774615	939.7
0.195079317472	939.8
0.200251178187	939.9
0.203299692472	940.0
0.203920113901	940.1
0.20804526033	940.2
0.198445246044	940.3
0.202743888901	940.4
0.200460053187	940.5
0.208826692472	940.6
0.201338092472	940.7
0.201323531758	940.8
0.205129803187	940.9
0.207403553187	941.0
0.204219749615	941.1
0.208194292472	941.2
0.206205546044	941.3
0.200885642472	941.4
0.187749671044	941.5
0.19111371033	941.6
0.199651471044	941.7
0.19874518533	941.8
0.204538528187	941.9
0.194618949615	942.0
0.196595813901	942.1
0.189586817472	942.2
0.19676178533	942.3
0.198261412472	942.4
0.200847699615	942.5
0.204848599615	942.6
0.20851693533	942.7
0.196770299615	942.8
0.200427342472	942.9
0.19734216033	943.0
0.194160549615	943.1
0.197689656758	943.2
0.19305648533	943.3
0.193066188901	943.4
0.198465532472	943.5
0.18533868533	943.6
0.17919833533	943.7
0.182535213901	943.8
0.188984641758	943.9
0.197218096044	944.0
0.191238556758	944.1
0.191098256758	944.2
0.18728583533	944.3
0.192349056758	944.4
0.188832546044	944.5
0.192027317472	944.6
0.206059381758	944.7
0.201793317472	944.8
0.20694228533	944.9
0.198721203187	945.0
0.194002503187	945.1
0.19843988533	945.2
0.199361231758	945.3
0.201485938901	945.4
0.192646546044	945.5
0.190064038901	945.6
0.195400656758	945.7
0.194599342472	945.8
0.201593156758	945.9
0.201466531758	946.0
0.19370918533	946.1
0.194782442472	946.2
0.200284256758	946.3
0.196000063901	946.4
0.201624278187	946.5
0.196126131758	946.6
0.191743128187	946.7
0.204389992472	946.8
0.212297949615	946.9
0.197963649615	947.0
0.208819053187	947.1
0.207749681758	947.2
0.210338817472	947.3
0.212624538901	947.4
0.206974192472	947.5
0.19812676033	947.6
0.200573506758	947.7
0.195716374615	947.8
0.188984931758	947.9
0.184198256758	948.0
0.192136038901	948.1
0.201926692472	948.2
0.19539433533	948.3
0.196335088901	948.4
0.195424753187	948.5
0.198147656758	948.6
0.196901503187	948.7
0.197818492472	948.8
0.202702281758	948.9
0.207117978187	949.0
0.19828668533	949.1
0.190205631758	949.2
0.200704706758	949.3
0.194730628187	949.4
0.199483503187	949.5
0.204530513901	949.6
0.20056826033	949.7
0.19737911033	949.8
0.204862746044	949.9
0.207443674615	950.0
0.199952099615	950.1
0.196146928187	950.2
0.19508318533	950.3
0.192323903187	950.4
0.191564471044	950.5
0.200275456758	950.6
0.196777538901	950.7
0.196015228187	950.8
0.204274046044	950.9
0.201675388901	951.0
0.20224903533	951.1
0.19323108533	951.2
0.190632913901	951.3
0.188644956758	951.4
0.206035988901	951.5
0.198422756758	951.6
0.208500681758	951.7
0.212626428187	951.8
0.198579399615	951.9
0.188225888901	952.0
0.17509408533	952.1
0.18652283533	952.2
0.199809417472	952.3
0.193561442472	952.4
0.203770181758	952.5
0.197501392472	952.6
0.201174399615	952.7
0.19402173533	952.8
0.190348987472	952.9
0.17967158533	953.0
0.191562692472	953.1
0.188066553187	953.2
0.189103146044	953.3
0.192925888901	953.4
0.187772446044	953.5
0.182108142472	953.6
0.18869628533	953.7
0.19017283533	953.8
0.197024774615	953.9
0.206522228187	954.0
0.189882903187	954.1
0.181490203187	954.2
0.186071571044	954.3
0.182234078187	954.4
0.19326636033	954.5
0.199538988901	954.6
0.204546653187	954.7
0.202395692472	954.8
0.194158471044	954.9
0.17935053533	955.0
0.175828546044	955.1
0.17983211033	955.2
0.192346088901	955.3
0.195068274615	955.4
0.18927696033	955.5
0.18427078533	955.6
0.184412192472	955.7
0.191390856758	955.8
0.195835192472	955.9
0.186228828187	956.0
0.197509924615	956.1
0.19675356033	956.2
0.199495503187	956.3
0.193554306758	956.4
0.179632942472	956.5
0.186201278187	956.6
0.18424868533	956.7
0.197999228187	956.8
0.197554299615	956.9
0.198455538901	957.0
0.205448292472	957.1
0.200114028187	957.2
0.205422031758	957.3
0.206327328187	957.4
0.212162781758	957.5
0.198143199615	957.6
0.213245142472	957.7
0.219631756758	957.8
0.206520749615	957.9
0.221634344615	958.0
0.213824942472	958.1
0.21029868533	958.2
0.203012542472	958.3
0.199982338901	958.4
0.191127581758	958.5
0.200898128187	958.6
0.202252206758	958.7
0.201011699615	958.8
0.202707828187	958.9
0.202706338901	959.0
0.198860131758	959.1
0.19488788533	959.2
0.18606483533	959.3
0.208978288901	959.4
0.197385346044	959.5
0.19982061033	959.6
0.194622017472	959.7
0.194307603187	959.8
0.192483138901	959.9
0.194473974615	960.0
0.205289346044	960.1
0.207546638901	960.2
0.21321373533	960.3
0.209419649615	960.4
0.197376142472	960.5
0.195706456758	960.6
0.182449388901	960.7
0.185495053187	960.8
0.189899556758	960.9
0.203791292472	961.0
0.20990578533	961.1
0.204871474615	961.2
0.205745449615	961.3
0.193998931758	961.4
0.197204906758	961.5
0.195222013901	961.6
0.202402128187	961.7
0.201038342472	961.8
0.202550471044	961.9
0.19291696033	962.0
0.191857988901	962.1
0.190814542472	962.2
0.195701599615	962.3
0.193833156758	962.4
0.189415699615	962.5
0.197382796044	962.6
0.189296481758	962.7
0.193867746044	962.8
0.195091299615	962.9
0.203138678187	963.0
0.202201881758	963.1
0.191724496044	963.2
0.201189523187	963.3
0.190937831758	963.4
0.182255081758	963.5
0.184117096044	963.6
0.187442688901	963.7
0.190651249615	963.8
0.18653758533	963.9
0.18774323533	964.0
0.188352746044	964.1
0.186852588901	964.2
0.196889803187	964.3
0.193368351044	964.4
0.188229256758	964.5
0.18443151033	964.6
0.189891017472	964.7
0.192480071044	964.8
0.207414049615	964.9
0.21306103533	965.0
0.198285796044	965.1
0.193260099615	965.2
0.19371691033	965.3
0.191704059615	965.4
0.185302524615	965.5
0.192947888901	965.6
0.201790246044	965.7
0.198757656758	965.8
0.200581531758	965.9
0.197819781758	966.0
0.204685132472	966.1
0.199649792472	966.2
0.193403196044	966.3
0.19201156033	966.4
0.198121113901	966.5
0.204840346044	966.6
0.203775428187	966.7
0.198604181758	966.8
0.204705483187	966.9
0.195716474615	967.0
0.197984363901	967.1
0.192449353187	967.2
0.200855242472	967.3
0.199198228187	967.4
0.202259931758	967.5
0.201775588901	967.6
0.198728246044	967.7
0.192335096044	967.8
0.197675496044	967.9
0.210614488901	968.0
0.204815788901	968.1
0.200861778187	968.2
0.19737178533	968.3
0.191143538901	968.4
0.194192653187	968.5
0.201802596044	968.6
0.19798941033	968.7
0.196626428187	968.8
0.211066242472	968.9
0.21289308533	969.0
0.22160370033	969.1
0.208664644615	969.2
0.201034874615	969.3
0.199349838901	969.4
0.191876006758	969.5
0.19141316033	969.6
0.202711106044	969.7
0.201802231758	969.8
0.198278471044	969.9
0.201294606758	970.0
0.208626821044	970.1
